Date,Price,Open,High,Low,Change %
28-12-2017,82947,82546,83023,82515,0.55
27-12-2017,82495,82240,82675,82084,0.44
26-12-2017,82135,81642,82258,81523,0.65
25-12-2017,81604,81641,81641,81641,0.02
22-12-2017,81588,81093,81711,80981,0.66
21-12-2017,81055,81134,81333,80871,-0.06
20-12-2017,81104,80825,81309,80803,0.39
19-12-2017,80787,81015,81123,80618,-0.24
18-12-2017,80977,80342,81257,80269,0.69
15-12-2017,80419,80618,80830,80276,-0.17
14-12-2017,80557,80942,81177,80479,-0.43
13-12-2017,80907,80144,81040,79915,1.01
12-12-2017,80098,79922,80366,79613,0.24
11-12-2017,79909,80453,80588,79833,-0.66
08-12-2017,80443,80503,80706,80213,-0.05
07-12-2017,80481,81523,81611,80322,-1.24
06-12-2017,81489,81502,81871,81357,0.06
05-12-2017,81439,82179,82261,81190,-0.83
04-12-2017,82122,82156,82337,81824,-0.56
01-12-2017,82585,82197,83210,82006,0.5
30-11-2017,82175,82641,82924,81924,-0.49
29-11-2017,82580,83348,83572,82477,-0.88
28-11-2017,83314,83457,83622,83150,-0.13
27-11-2017,83424,83363,83798,83222,0.17
24-11-2017,83284,83401,83678,83207,-0.06
23-11-2017,83334,83832,83836,83282,-0.55
22-11-2017,83797,83095,84021,82864,0.96
21-11-2017,83004,83129,83427,82846,-0.11
20-11-2017,83096,84048,84244,83002,-1.25
17-11-2017,84144,83483,84349,82864,0.83
16-11-2017,83452,83441,83736,83251,0.07
15-11-2017,83394,83729,84132,83338,-0.38
14-11-2017,83712,83649,83991,83171,0.1
13-11-2017,83626,83089,83808,83041,0.54
10-11-2017,83174,83522,83810,83014,-0.34
09-11-2017,83461,83192,83723,83091,0.36
08-11-2017,83160,82971,83610,82971,0.27
07-11-2017,82935,82833,83231,82619,0.14
06-11-2017,82821,81982,82934,81750,1.06
03-11-2017,81950,82453,82601,81713,-0.51
02-11-2017,82366,82281,82945,82280,0.14
01-11-2017,82253,82293,82748,81958,-0.05
31-10-2017,82297,82777,82872,82062,-0.53
30-10-2017,82740,82835,82948,82356,-0.03
27-10-2017,82763,82200,82884,82049,0.78
26-10-2017,82122,82949,83197,82069,-0.94
25-10-2017,82903,83109,83165,82537,-0.19
24-10-2017,83064,83341,83482,82907,-0.32
23-10-2017,83332,83070,83464,82726,0.09
20-10-2017,83260,83820,83927,83109,-0.64
19-10-2017,83798,83352,83889,83046,0.6
18-10-2017,83301,83584,83824,83068,-0.3
17-10-2017,83548,83807,83965,83339,-0.2
16-10-2017,83715,84339,84587,83504,-0.78
13-10-2017,84373,84171,84577,83802,0.31
12-10-2017,84110,84174,84459,83891,-0.03
11-10-2017,84135,84045,84314,83690,0.16
10-10-2017,84000,83922,84475,83791,0.13
09-10-2017,83890,83450,84042,83401,0.6
06-10-2017,83392,82652,83497,82437,0.99
05-10-2017,82575,82923,83343,82521,-0.35
04-10-2017,82862,83281,83595,82632,-0.4
03-10-2017,83192,83005,83507,82823,0.25
02-10-2017,82984,83545,83553,82963,-0.65
29-09-2017,83529,84257,84347,83469,-0.85
28-09-2017,84241,84189,84568,83923,0.1
27-09-2017,84156,84679,85115,84189,-0.6
26-09-2017,84667,85324,85807,84633,-0.77
25-09-2017,85320,84095,85439,83672,1.53
22-09-2017,84031,83702,84500,83680,0.45
21-09-2017,83657,83655,84128,83314,0.05
20-09-2017,83615,84322,84617,83326,-0.82
19-09-2017,84302,83893,84365,83797,0.57
18-09-2017,83824,84607,84623,83693,-0.88
15-09-2017,84569,85272,85573,84596,-0.79
14-09-2017,85242,84701,85324,84379,0.76
13-09-2017,84597,85285,85451,84542,-0.73
12-09-2017,85219,84908,85322,84666,0.46
11-09-2017,84830,85292,85567,84793,-1.21
08-09-2017,85868,86352,86750,85654,-0.54
07-09-2017,86337,85480,86426,85360,1.06
06-09-2017,85434,85864,86106,85301,-0.41
05-09-2017,85789,85452,86191,85124,0.41
04-09-2017,85442,85435,85934,85206,0.76
01-09-2017,84799,84524,85100,84283,0.37
31-08-2017,84490,83760,84653,83233,0.93
30-08-2017,83715,83827,84103,83524,-0.11
29-08-2017,83808,84238,84896,83539,0.16
28-08-2017,83677,82720,83867,82645,1.27
25-08-2017,82626,82388,82840,81894,0.31
24-08-2017,82368,82652,82708,82255,-0.27
23-08-2017,82591,82338,82764,82176,0.37
22-08-2017,82284,82780,82872,82190,-0.59
21-08-2017,82772,82221,82931,82072,0.58
18-08-2017,82298,82678,83412,82267,-0.39
17-08-2017,82620,82401,82806,82265,0.38
16-08-2017,82305,81545,82412,81385,0.97
15-08-2017,81515,82145,82174,81269,-0.77
14-08-2017,82148,82705,82742,81972,-0.62
11-08-2017,82658,82484,82901,82172,0.26
10-08-2017,82442,81567,82534,81382,1.09
09-08-2017,81552,80341,81678,80302,1.61
08-08-2017,80261,80283,80588,79702,0.02
07-08-2017,80242,80138,80472,79980,0.25
04-08-2017,80040,80820,80931,79828,-0.9
03-08-2017,80768,80606,80982,80110,0.25
02-08-2017,80566,81340,81468,80416,-0.9
01-08-2017,81301,81505,81691,81005,-0.17
31-07-2017,81442,81429,81554,81168,0.12
28-07-2017,81347,80733,81504,80685,0.82
27-07-2017,80686,81158,81372,80438,-0.49
26-07-2017,81080,80500,81327,80117,0.87
25-07-2017,80382,80806,80975,80416,-0.52
24-07-2017,80800,80828,81086,80660,0.03
21-07-2017,80778,80124,80885,80031,0.86
20-07-2017,80092,79751,80332,79553,0.47
19-07-2017,79715,79910,80017,79517,-0.13
18-07-2017,79819,79427,80097,79316,0.56
17-07-2017,79376,79169,79551,79094,0.36
14-07-2017,79091,78484,79397,78310,0.8
13-07-2017,78465,78660,78939,78403,-0.19
12-07-2017,78617,78608,79045,78371,0.07
11-07-2017,78564,78295,78619,77959,0.42
10-07-2017,78238,78416,78460,77754,-0.14
07-07-2017,78347,79298,79351,78023,-1.16
06-07-2017,79266,79506,79660,79126,-0.26
05-07-2017,79475,79292,79642,78890,0.27
04-07-2017,79259,79218,79593,79146,0.16
03-07-2017,79128,80242,80319,79020,-1.34
30-06-2017,80200,80550,80810,80107,-0.39
29-06-2017,80516,80612,80886,80169,-0.03
28-06-2017,80542,80398,81017,80398,0.19
27-06-2017,80392,80186,80796,79982,0.3
26-06-2017,80155,81133,81173,79704,-1.07
23-06-2017,81020,80796,81261,80733,0.34
22-06-2017,80748,80440,81051,80414,0.42
21-06-2017,80408,80226,80621,80058,0.25
20-06-2017,80205,80183,80569,80108,0.09
19-06-2017,80136,80827,80946,80165,-0.78
16-06-2017,80770,80965,81141,80774,-0.17
15-06-2017,80908,81020,81381,80805,-0.11
14-06-2017,80999,81467,82199,80742,-0.52
13-06-2017,81426,81612,81730,81065,-0.16
12-06-2017,81556,81405,81870,81347,0.24
09-06-2017,81359,82131,82330,81238,-0.85
08-06-2017,82059,82950,82994,81699,-0.99
07-06-2017,82880,83372,83457,82649,-0.55
06-06-2017,83337,82365,83512,82335,1.23
05-06-2017,82323,82414,82617,82222,-0.1
02-06-2017,82405,81636,82450,81082,1.08
01-06-2017,81528,81856,81973,81283,-0.33
31-05-2017,81798,81628,82205,81281,0.25
30-05-2017,81596,81788,82076,81422,-0.18
29-05-2017,81740,81754,81872,81644,0.03
26-05-2017,81712,81055,81929,80881,0.84
25-05-2017,81033,81500,81606,80934,-0.52
24-05-2017,81459,81196,81565,80919,0.4
23-05-2017,81137,81316,81932,81149,-0.14
22-05-2017,81249,81097,81506,80710,0.27
19-05-2017,81033,80909,81422,80698,0.2
18-05-2017,80871,80897,82060,80671,0.07
17-05-2017,80814,79259,80897,79179,2.08
16-05-2017,79167,78845,79388,78822,0.5
15-05-2017,78776,78916,79272,78712,-0.16
12-05-2017,78905,78886,79159,78796,0.08
11-05-2017,78842,78776,79116,78558,0.14
10-05-2017,78729,78988,79219,78613,-0.29
09-05-2017,78956,78933,79322,78521,0.11
08-05-2017,78868,78815,79513,78799,-0.08
05-05-2017,78934,78856,79520,78771,0.17
04-05-2017,78797,79454,79698,78722,-0.77
03-05-2017,79406,80636,80669,79316,-1.51
02-05-2017,80623,80756,80833,80387,-0.13
01-05-2017,80728,81552,81742,80586,-0.91
28-04-2017,81472,81051,81607,80981,0.58
27-04-2017,81003,81373,81439,80855,-0.41
26-04-2017,81333,81291,81514,80772,0.08
25-04-2017,81266,82333,82443,81159,-1.17
24-04-2017,82230,82106,82599,81631,-0.91
21-04-2017,82985,82833,83322,82564,0.23
20-04-2017,82794,82769,82948,82490,0.15
19-04-2017,82669,83330,83405,82413,-0.73
18-04-2017,83273,82853,83514,82596,0.59
17-04-2017,82786,83363,83544,82622,-0.07
14-04-2017,82843,82963,83049,82827,-0.12
13-04-2017,82945,83230,83344,82563,-0.3
12-04-2017,83198,82254,83283,82201,1.16
11-04-2017,82241,81062,82358,80922,1.53
10-04-2017,81005,80605,81202,80446,0.5
07-04-2017,80599,80886,82076,80496,-0.29
06-04-2017,80836,81453,81689,80686,-0.72
05-04-2017,81425,81755,81847,80685,-0.33
04-04-2017,81693,81449,81980,81449,0.37
03-04-2017,81392,80965,81572,80796,0.51
31-03-2017,80979,80641,81129,80416,0.47
30-03-2017,80602,81221,81349,80585,-0.72
29-03-2017,81189,81399,81458,81021,-0.23
28-03-2017,81374,81510,81861,81154,-0.1
27-03-2017,81459,81652,82327,81406,0.14
24-03-2017,81345,81491,81925,81213,-0.13
23-03-2017,81447,81775,82066,81329,-0.31
22-03-2017,81702,81317,81901,81273,0.52
21-03-2017,81278,80621,81561,80170,0.9
20-03-2017,80549,80510,80864,80440,0.16
17-03-2017,80422,80225,80663,80063,0.33
16-03-2017,80158,80061,80665,79916,0.2
15-03-2017,79999,78870,80218,78626,1.53
14-03-2017,78790,79684,79778,78744,-1.06
13-03-2017,79632,80230,80631,79550,-0.63
10-03-2017,80133,80088,80318,79633,0.12
09-03-2017,80037,80655,80745,79977,-0.72
08-03-2017,80621,80999,81230,80549,-0.45
07-03-2017,80989,81724,81834,80879,-0.82
06-03-2017,81658,82337,82609,81616,-0.88
03-03-2017,82384,82437,82578,81664,-0.01
02-03-2017,82389,83548,83598,82208,-1.32
01-03-2017,83490,83298,83646,82678,0.3
28-02-2017,83240,83544,83938,83201,-0.37
27-02-2017,83545,83830,84320,83427,-0.2
24-02-2017,83712,83316,83985,83198,0.52
23-02-2017,83283,82857,83458,82579,0.64
22-02-2017,82754,82790,83092,82485,0.04
21-02-2017,82722,82817,83057,82079,-0.11
20-02-2017,82816,82865,83072,82532,-0.02
17-02-2017,82834,83136,83482,82822,-0.29
16-02-2017,83077,82496,83362,82398,0.83
15-02-2017,82393,82120,82501,81497,0.4
14-02-2017,82062,82056,82500,81723,0.08
13-02-2017,81995,82370,82540,81738,-0.55
10-02-2017,82448,82018,82686,81592,0.52
09-02-2017,82021,83232,83335,81991,-1.5
08-02-2017,83268,83058,83478,82833,0.34
07-02-2017,82983,83036,83256,82751,0.01
06-02-2017,82975,81978,83058,81907,1.26
03-02-2017,81940,81718,82087,81275,0.31
02-02-2017,81684,81535,82502,81452,0.22
01-02-2017,81508,81754,81978,80803,-0.19
31-01-2017,81660,81069,82115,80978,0.76
30-01-2017,81045,81155,81434,80720,-0.06
27-01-2017,81098,81028,81173,80363,0.13
26-01-2017,80989,81599,81768,80786,-0.7
25-01-2017,81563,82390,82501,81277,-0.96
24-01-2017,82350,82902,83048,82227,-0.61
23-01-2017,82856,82359,83030,82352,0.68
20-01-2017,82294,82044,82740,81732,0.35
19-01-2017,82007,82171,82281,81538,-0.11
18-01-2017,82094,82570,82840,82013,-0.54
17-01-2017,82538,81939,82846,81906,0.78
16-01-2017,81902,81642,82294,81642,0.36
13-01-2017,81605,81473,81871,81008,0.21
12-01-2017,81434,81384,82147,81338,0.14
11-01-2017,81324,81142,81751,80582,0.27
10-01-2017,81107,80436,81228,80410,0.89
09-01-2017,80394,79887,80844,79876,0.68
06-01-2017,79851,79933,80321,79747,-0.05
05-01-2017,79890,78958,80302,78939,1.22
04-01-2017,78926,79134,79607,78845,-0.19
03-01-2017,79075,78513,79580,78282,0.77
02-01-2017,78472,78273,78623,78233,0.3
30-12-2016,78235,78662,79042,78087,-0.49
29-12-2016,78617,77895,78764,77835,1.02
28-12-2016,77823,77421,78115,77392,0.61
27-12-2016,77350,76932,78163,76706,0.72
26-12-2016,76799,76897,76952,76771,-0.07
23-12-2016,76855,76576,77109,76536,0.46
22-12-2016,76506,76674,77051,76521,-0.16
21-12-2016,76627,76885,77259,76630,-0.28
20-12-2016,76840,77257,77348,76609,-0.51
19-12-2016,77234,76944,77518,76932,0.39
16-12-2016,76932,76568,77426,76396,0.49
15-12-2016,76560,77118,77507,76234,-0.67
14-12-2016,77079,78080,78688,76903,-1.24
13-12-2016,78050,78381,78576,77934,-0.37
12-12-2016,78339,78121,78573,77783,0.3
09-12-2016,78101,78920,79117,78068,-1.18
08-12-2016,79033,79177,79581,78823,-0.11
07-12-2016,79123,79263,79810,79062,-0.12
06-12-2016,79221,79640,80023,79040,-0.48
05-12-2016,79600,80061,80816,78886,-0.57
02-12-2016,80059,79948,80450,79635,0.16
01-12-2016,79930,80488,80637,79424,-0.66
30-11-2016,80464,81539,82017,80281,-1.26
29-11-2016,81493,81831,81960,81167,-0.32
28-11-2016,81757,81087,82296,81087,0.89
25-11-2016,81037,81406,81725,80387,-0.38
24-11-2016,81346,81724,81852,81275,-0.38
23-11-2016,81653,82916,83261,81400,-1.48
22-11-2016,82876,82824,83330,82585,0.12
21-11-2016,82781,82417,82960,82197,0.46
18-11-2016,82404,82755,82804,82000,-0.37
17-11-2016,82707,83224,83580,82373,-0.59
16-11-2016,83201,83291,83656,83040,-0.05
15-11-2016,83246,82772,83360,82651,0.61
14-11-2016,82740,82979,83298,81982,-0.04
11-11-2016,82773,84210,85084,82392,-1.66
10-11-2016,84168,85013,85848,83743,-0.93
09-11-2016,84961,84492,89489,84108,0.59
08-11-2016,84464,85541,85832,84431,-1.2
07-11-2016,85494,87118,87118,85305,-1.81
04-11-2016,87068,86838,87222,86375,0.31
03-11-2016,86803,86594,87183,85801,0.31
02-11-2016,86534,85921,87308,85851,0.76
01-11-2016,85882,85183,86232,85043,0.84
31-10-2016,85163,85229,85476,84797,-0.04
28-10-2016,85194,84858,85813,84333,0.47
27-10-2016,84799,84713,85041,84605,0.14
26-10-2016,84676,85129,85294,84508,-0.48
25-10-2016,85082,84529,85322,84410,0.71
24-10-2016,84483,84772,85052,84349,-0.29
21-10-2016,84732,84600,84935,84353,0.19
20-10-2016,84567,84596,85080,84505,0.01
19-10-2016,84561,84282,84884,84074,0.41
18-10-2016,84220,83880,84385,83793,0.43
17-10-2016,83861,83434,84011,83404,0.57
14-10-2016,83384,84035,84116,83234,-0.71
13-10-2016,83981,83890,84444,83720,0.19
12-10-2016,83819,83737,84065,83487,0.13
11-10-2016,83713,83783,84151,83406,-0.01
10-10-2016,83725,83716,84251,83593,0.06
07-10-2016,83671,83686,84312,82681,0.04
06-10-2016,83640,84329,84595,83362,-0.76
05-10-2016,84278,84484,84955,83975,-0.19
04-10-2016,84435,87314,87394,84366,-3.24
03-10-2016,87258,87584,87841,87070,-0.35
30-09-2016,87561,88210,88588,87489,-0.71
29-09-2016,88191,87671,88575,87646,0.62
28-09-2016,87649,88170,88232,87632,-0.53
27-09-2016,88117,89128,89358,88107,-1.09
26-09-2016,89085,89227,89423,88936,-0.11
23-09-2016,89187,89111,89356,88894,0.15
22-09-2016,89053,89251,89520,88791,-0.15
21-09-2016,89186,88076,89422,87856,1.31
20-09-2016,88030,87972,88288,87900,0.09
19-09-2016,87946,87897,88265,87770,0.1
16-09-2016,87860,87905,88147,87664,-0.02
15-09-2016,87879,88372,88777,87611,-0.51
14-09-2016,88333,88562,88777,88265,-0.22
13-09-2016,88526,88603,89068,88299,-0.04
12-09-2016,88558,88854,89062,88188,-0.26
09-09-2016,88788,89185,89321,88773,-0.39
08-09-2016,89135,89429,89646,88909,-0.29
07-09-2016,89391,89470,89808,89120,-0.03
06-09-2016,89422,88103,89630,88051,1.51
05-09-2016,88095,88455,88526,88016,-0.38
02-09-2016,88431,87762,88630,87534,0.79
01-09-2016,87736,87663,88006,87227,0.14
31-08-2016,87617,88042,88335,87419,-0.43
30-08-2016,87993,88819,88946,87886,-0.87
29-08-2016,88769,88710,89018,88319,0.13
26-08-2016,88651,88590,89718,88359,0.1
25-08-2016,88558,88942,89125,88352,-0.33
24-08-2016,88855,89763,90000,88828,-0.98
23-08-2016,89737,89985,90173,89634,-0.22
22-08-2016,89939,89986,90235,89397,-0.12
19-08-2016,90050,90376,90495,89805,-0.32
18-08-2016,90342,90231,90679,89884,0.19
17-08-2016,90170,89994,90446,89542,0.22
16-08-2016,89974,89556,90613,89556,0.53
15-08-2016,89497,89404,89885,89331,0.16
12-08-2016,89355,89369,90585,89149,0.03
11-08-2016,89325,89910,90349,89171,-0.61
10-08-2016,89871,89524,90488,89509,0.43
09-08-2016,89485,89217,89662,88998,0.34
08-08-2016,89184,89285,89458,88808,-0.09
05-08-2016,89268,90983,91257,89198,-1.84
04-08-2016,90942,90690,91264,90282,0.33
03-08-2016,90647,90939,91497,90563,-0.26
02-08-2016,90887,90350,91202,89948,0.64
01-08-2016,90309,89982,90478,89743,0.37
29-07-2016,89974,89516,90434,89198,0.55
28-07-2016,89485,89867,90208,89252,-0.38
27-07-2016,89830,88885,90045,88533,1.1
26-07-2016,88849,88688,89176,88558,0.23
25-07-2016,88644,88797,89166,88178,-0.13
22-07-2016,88759,89387,89598,88560,-0.66
21-07-2016,89352,88384,89601,88061,1.13
20-07-2016,88353,89504,89775,88159,-1.26
19-07-2016,89484,89212,89675,89057,0.35
18-07-2016,89170,89765,89765,88850,-0.68
15-07-2016,89784,89236,89941,88655,0.66
14-07-2016,89196,89979,90279,88323,-0.84
13-07-2016,89952,89254,90315,88921,0.93
12-07-2016,89127,91014,91216,89181,-2
11-07-2016,90948,91766,92323,90728,-0.85
08-07-2016,91725,91833,91991,90407,-0.07
07-07-2016,91793,91932,92461,91064,-0.12
06-07-2016,91902,91455,92860,91448,0.54
05-07-2016,91406,90847,91563,90093,0.64
04-07-2016,90821,90209,91292,89923,0.75
01-07-2016,90149,89259,90352,89172,1.05
30-06-2016,89212,88886,89393,88626,0.37
29-06-2016,88883,88876,89690,88759,0.05
28-06-2016,88836,89951,90108,88708,-1.22
27-06-2016,89932,89340,90675,89340,0.72
24-06-2016,89288,84477,92587,84163,5.74
23-06-2016,84440,85403,85657,84473,-1.09
22-06-2016,85372,85798,86007,85122,-0.43
21-06-2016,85738,87053,87355,85500,-1.58
20-06-2016,87111,86242,87267,85950,0.06
17-06-2016,87063,86109,87172,85935,1.17
16-06-2016,86055,86632,88703,86078,-0.62
15-06-2016,86593,86526,86946,85822,0.12
14-06-2016,86489,86273,86793,85795,0.3
13-06-2016,86231,85301,86409,85228,1.13
10-06-2016,85271,84758,85522,84484,0.7
09-06-2016,84680,83921,84838,83852,0.94
08-06-2016,83894,82912,84107,82911,1.24
07-06-2016,82870,83194,83323,82440,-0.31
06-06-2016,83132,83267,83669,82901,-0.25
03-06-2016,83341,81479,83408,81184,2.36
02-06-2016,81419,81882,82025,81331,-0.4
01-06-2016,81744,81673,82349,81359,0.15
31-05-2016,81626,80978,81973,80961,0.84
30-05-2016,80942,81335,81384,80470,-0.37
27-05-2016,81243,81679,82077,80922,-0.46
26-05-2016,81622,82388,83082,81567,-0.84
25-05-2016,82315,82981,83245,81982,-0.75
24-05-2016,82936,84235,84435,82942,-1.44
23-05-2016,84147,84331,84685,83987,-0.27
20-05-2016,84377,84598,85026,84209,-0.22
19-05-2016,84559,84486,84860,84081,0.14
18-05-2016,84443,85525,85654,84253,-1.22
17-05-2016,85486,85151,85681,84718,0.44
16-05-2016,85110,85073,86113,84920,0
13-05-2016,85107,84348,85265,84348,0.95
12-05-2016,84309,85045,85342,84340,-0.82
11-05-2016,85006,84381,85225,84331,0.79
10-05-2016,84342,84364,84624,83743,0.02
09-05-2016,84325,85575,85739,84133,-1.71
06-05-2016,85788,85077,86242,84874,0.9
05-05-2016,85025,85248,85533,84461,-0.22
04-05-2016,85210,85621,85858,84760,-0.4
03-05-2016,85554,85689,86324,85282,-0.12
02-05-2016,85654,85932,86592,85447,-0.28
29-04-2016,85898,84088,86036,84022,2.19
28-04-2016,84056,82729,84380,82248,1.7
27-04-2016,82655,82573,83205,82465,0.19
26-04-2016,82501,82560,82794,81939,-0.01
25-04-2016,82510,82132,82846,82045,0.49
22-04-2016,82107,83051,83302,81833,-1.07
21-04-2016,82997,82328,84231,82244,0.86
20-04-2016,82291,82705,83358,82155,-0.47
19-04-2016,82681,81795,83187,81562,1.13
18-04-2016,81756,82237,82645,81790,-0.57
15-04-2016,82224,81741,82265,81635,0.64
14-04-2016,81703,82676,82980,81508,-1.12
13-04-2016,82627,83240,83373,82519,-0.7
12-04-2016,83209,83393,83958,83121,-0.15
11-04-2016,83337,82531,83552,82531,1
08-04-2016,82512,82825,82860,81925,-0.33
07-04-2016,82785,81308,82949,81288,1.87
06-04-2016,81262,81773,81974,81144,-0.58
05-04-2016,81733,80353,82240,80234,1.8
04-04-2016,80284,80969,81144,80272,-1
01-04-2016,81094,81673,81968,80296,-0.64
31-03-2016,81617,81356,82135,81254,0.43
30-03-2016,81267,82475,82508,81209,-1.39
29-03-2016,82412,81334,82542,80845,1.38
28-03-2016,81293,81308,81396,80846,0.04
25-03-2016,81259,81436,81451,81188,-0.14
24-03-2016,81370,81667,81883,81112,-0.32
23-03-2016,81630,83336,83443,81173,-2
22-03-2016,83298,82710,84079,82673,0.76
21-03-2016,82666,83331,83444,82467,-0.73
18-03-2016,83272,83797,84409,82832,-0.59
17-03-2016,83769,84845,84845,83655,-1.22
16-03-2016,84806,83026,84934,82583,2.19
15-03-2016,82990,82934,83417,82406,0.11
14-03-2016,82897,83705,84525,82536,-0.8
11-03-2016,83563,85559,86367,83570,-2.28
10-03-2016,85511,84002,85798,82853,1.88
09-03-2016,83930,84930,85216,83521,-1.13
08-03-2016,84891,84908,86126,84732,0.04
07-03-2016,84855,84346,85500,84259,0.73
04-03-2016,84243,84940,85787,83821,-0.78
